PostalCode,Province,City,Latitude,Longitude,AreaCode,TimeZone,DST
A8A 1A8,NL,Deer Lake,49.178641,-57.440448,709,-0330,Y
A8A 1A9,NL,Deer Lake,49.180335,-57.437645,709,-0330,Y
A8A 1B1,NL,Deer Lake,49.179475,-57.422204,709,-0330,Y
A8A 1B2,NL,Deer Lake,49.180335,-57.437645,709,-0330,Y
A8A 1B3,NL,Deer Lake,49.175121,-57.421578,709,-0330,Y
A8A 1B4,NL,Deer Lake,49.175121,-57.421578,709,-0330,Y
A8A 1B5,NL,Deer Lake,49.170998,-57.424904,709,-0330,Y
A8A 1B6,NL,Deer Lake,49.170486,-57.424557,709,-0330,Y
A8A 1B7,NL,Deer Lake,49.169221,-57.423792,709,-0330,Y
A8A 1B8,NL,Deer Lake,49.169221,-57.423792,709,-0330,Y
A8A 1B9,NL,Deer Lake,49.170486,-57.424557,709,-0330,Y
A8A 1C1,NL,Deer Lake,49.170998,-57.424904,709,-0330,Y
A8A 1C2,NL,Deer Lake,49.172564,-57.431942,709,-0330,Y
A8A 1C3,NL,Deer Lake,49.172564,-57.431942,709,-0330,Y
A8A 1C4,NL,Deer Lake,49.172564,-57.431942,709,-0330,Y
A8A 1C5,NL,Deer Lake,49.172564,-57.431942,709,-0330,Y
A8A 1C6,NL,Deer Lake,49.176727,-57.42767,709,-0330,Y
A8A 1C7,NL,Deer Lake,49.177281,-57.426248,709,-0330,Y
A8A 1C8,NL,Deer Lake,49.176727,-57.42767,709,-0330,Y
A8A 1C9,NL,Deer Lake,49.169824,-57.428461,709,-0330,Y
A8A 1E1,NL,Deer Lake,49.169824,-57.428461,709,-0330,Y
A8A 1E2,NL,Deer Lake,49.174447,-57.423891,709,-0330,Y
A8A 1E3,NL,Deer Lake,49.174447,-57.423891,709,-0330,Y
A8A 1E4,NL,Deer Lake,49.174431,-57.420941,709,-0330,Y
A8A 1E5,NL,Deer Lake,49.174431,-57.420941,709,-0330,Y
A8A 1E6,NL,Deer Lake,49.177656,-57.431878,709,-0330,Y
A8A 1E7,NL,Deer Lake,49.171231,-57.432493,709,-0330,Y
A8A 1E8,NL,Deer Lake,49.171235,-57.431217,709,-0330,Y
A8A 1E9,NL,Deer Lake,49.171235,-57.431217,709,-0330,Y
A8A 1G1,NL,Deer Lake,49.183167,-57.445439,709,-0330,Y
A8A 1G2,NL,Deer Lake,49.183705,-57.447518,709,-0330,Y
A8A 1G3,NL,Deer Lake,49.167769,-57.42736,709,-0330,Y
A8A 1G4,NL,Deer Lake,49.167769,-57.42736,709,-0330,Y
A8A 1G5,NL,Deer Lake,49.168295,-57.42661,709,-0330,Y
A8A 1G6,NL,Deer Lake,49.181597,-57.427662,709,-0330,Y
A8A 1G7,NL,Deer Lake,49.181597,-57.427662,709,-0330,Y
A8A 1G8,NL,Deer Lake,49.168099,-57.429768,709,-0330,Y
A8A 1G9,NL,Deer Lake,49.16796,-57.430038,709,-0330,Y
A8A 1H1,NL,Deer Lake,49.170234,-57.419904,709,-0330,Y
A8A 1H2,NL,Deer Lake,49.18062,-57.416427,709,-0330,Y
A8A 1H3,NL,Deer Lake,49.18062,-57.416427,709,-0330,Y
A8A 1H4,NL,Deer Lake,49.168669,-57.422333,709,-0330,Y
A8A 1H5,NL,Deer Lake,49.169765,-57.417801,709,-0330,Y
A8A 1H6,NL,Deer Lake,49.169765,-57.417801,709,-0330,Y
A8A 1H7,NL,Deer Lake,49.168669,-57.422333,709,-0330,Y
A8A 1H8,NL,Deer Lake,49.180643,-57.445968,709,-0330,Y
A8A 1H9,NL,Deer Lake,49.180643,-57.445968,709,-0330,Y
A8A 1J1,NL,Deer Lake,49.172878,-57.42492,709,-0330,Y
A8A 1J2,NL,Deer Lake,49.17296,-57.424523,709,-0330,Y
A8A 1J3,NL,Deer Lake,49.173169,-57.423499,709,-0330,Y
A8A 1J4,NL,Deer Lake,49.172878,-57.42492,709,-0330,Y
A8A 1J5,NL,Deer Lake,49.178844,-57.419955,709,-0330,Y
A8A 1J6,NL,Deer Lake,49.178688,-57.419817,709,-0330,Y
A8A 1J7,NL,Deer Lake,49.181267,-57.422179,709,-0330,Y
A8A 1J8,NL,Deer Lake,49.182292,-57.423106,709,-0330,Y
A8A 1J9,NL,Deer Lake,49.180834,-57.422367,709,-0330,Y
A8A 1K1,NL,Deer Lake,49.176336,-57.425167,709,-0330,Y
A8A 1K2,NL,Deer Lake,49.175896,-57.425172,709,-0330,Y
A8A 1K3,NL,Deer Lake,49.177773,-57.421718,709,-0330,Y
A8A 1K4,NL,Deer Lake,49.177963,-57.421568,709,-0330,Y
A8A 1K5,NL,Deer Lake,49.168492,-57.426323,709,-0330,Y
A8A 1K6,NL,Deer Lake,49.169221,-57.423792,709,-0330,Y
A8A 1K7,NL,Deer Lake,49.171274,-57.41588,709,-0330,Y
A8A 1K9,NL,Deer Lake,49.169221,-57.423792,709,-0330,Y
A8A 1L1,NL,Deer Lake,49.168492,-57.426323,709,-0330,Y
A8A 1L2,NL,Deer Lake,49.169049,-57.429295,709,-0330,Y
A8A 1L3,NL,Deer Lake,49.165497,-57.423774,709,-0330,Y
A8A 1L4,NL,Deer Lake,49.165497,-57.423774,709,-0330,Y
A8A 1L5,NL,Deer Lake,49.168616,-57.428705,709,-0330,Y
A8A 1L6,NL,Deer Lake,49.176406,-57.413955,709,-0330,Y
A8A 1L7,NL,Deer Lake,49.171921,-57.425573,709,-0330,Y
A8A 1L8,NL,Deer Lake,49.171921,-57.425573,709,-0330,Y
A8A 1L9,NL,Deer Lake,49.181602,-57.416733,709,-0330,Y
A8A 1M1,NL,Deer Lake,49.181007,-57.418212,709,-0330,Y
A8A 1M2,NL,Deer Lake,49.180242,-57.420213,709,-0330,Y
A8A 1M3,NL,Deer Lake,49.179836,-57.421193,709,-0330,Y
A8A 1M4,NL,Deer Lake,49.180453,-57.419702,709,-0330,Y
A8A 1M5,NL,Deer Lake,49.179836,-57.421193,709,-0330,Y
A8A 1M6,NL,Deer Lake,49.173705,-57.427534,709,-0330,Y
A8A 1M7,NL,Deer Lake,49.175093,-57.424281,709,-0330,Y
A8A 1M8,NL,Deer Lake,49.174358,-57.426058,709,-0330,Y
A8A 1M9,NL,Deer Lake,49.174358,-57.426058,709,-0330,Y
A8A 1N1,NL,Deer Lake,49.174358,-57.426058,709,-0330,Y
A8A 1N2,NL,Deer Lake,49.175093,-57.424281,709,-0330,Y
A8A 1N3,NL,Deer Lake,49.175874,-57.422229,709,-0330,Y
A8A 1N4,NL,Deer Lake,49.176555,-57.420507,709,-0330,Y
A8A 1N5,NL,Deer Lake,49.173705,-57.427534,709,-0330,Y
A8A 1N6,NL,Deer Lake,49.175874,-57.422229,709,-0330,Y
A8A 1N7,NL,Deer Lake,49.176555,-57.420507,709,-0330,Y
A8A 1N8,NL,Deer Lake,49.17838,-57.415816,709,-0330,Y
A8A 1N9,NL,Deer Lake,49.178815,-57.414719,709,-0330,Y
A8A 1P1,NL,Deer Lake,49.178815,-57.414719,709,-0330,Y
A8A 1P2,NL,Deer Lake,49.184224,-57.442026,709,-0330,Y
A8A 1P3,NL,Deer Lake,49.184151,-57.441853,709,-0330,Y
A8A 1P4,NL,Deer Lake,49.184748,-57.449627,709,-0330,Y
A8A 1P5,NL,Deer Lake,49.184748,-57.449627,709,-0330,Y
A8A 1P6,NL,Deer Lake,49.173428,-57.427038,709,-0330,Y
A8A 1P7,NL,Deer Lake,49.173428,-57.427038,709,-0330,Y
A8A 1P8,NL,Deer Lake,49.184294,-57.443887,709,-0330,Y
A8A 1P9,NL,Deer Lake,49.184294,-57.443887,709,-0330,Y
A8A 1R1,NL,Deer Lake,49.179698,-57.419062,709,-0330,Y
A8A 1R2,NL,Deer Lake,49.179698,-57.419062,709,-0330,Y
A8A 1R3,NL,Deer Lake,49.175388,-57.435766,709,-0330,Y
A8A 1R4,NL,Deer Lake,49.178673,-57.415008,709,-0330,Y
A8A 1R5,NL,Deer Lake,49.178673,-57.415008,709,-0330,Y
A8A 1R6,NL,Deer Lake,49.182069,-57.412718,709,-0330,Y
A8A 1R7,NL,Deer Lake,49.182069,-57.412718,709,-0330,Y
A8A 1R8,NL,Deer Lake,49.185124,-57.445596,709,-0330,Y
A8A 1R9,NL,Deer Lake,49.185124,-57.445596,709,-0330,Y
A8A 1S1,NL,Deer Lake,49.168777,-57.427204,709,-0330,Y
A8A 1S2,NL,Deer Lake,49.168169,-57.423563,709,-0330,Y
A8A 1S3,NL,Deer Lake,49.168169,-57.423563,709,-0330,Y
A8A 1S4,NL,Deer Lake,49.168058,-57.423019,709,-0330,Y
A8A 1S5,NL,Deer Lake,49.168492,-57.426323,709,-0330,Y
A8A 1S6,NL,Deer Lake,49.168777,-57.427204,709,-0330,Y
A8A 1S7,NL,Deer Lake,49.179236,-57.422876,709,-0330,Y
A8A 1S8,NL,Deer Lake,49.179236,-57.422876,709,-0330,Y
A8A 1S9,NL,Deer Lake,49.176042,-57.418087,709,-0330,Y
A8A 1T1,NL,Deer Lake,49.177091,-57.41907,709,-0330,Y
A8A 1T2,NL,Deer Lake,49.172066,-57.418191,709,-0330,Y
A8A 1T3,NL,Deer Lake,49.170751,-57.423462,709,-0330,Y
A8A 1T4,NL,Deer Lake,49.168782,-57.428415,709,-0330,Y
A8A 1T5,NL,Deer Lake,49.168782,-57.428415,709,-0330,Y
A8A 1T6,NL,Deer Lake,49.169161,-57.427742,709,-0330,Y
A8A 1T7,NL,Deer Lake,49.172066,-57.418191,709,-0330,Y
A8A 1T8,NL,Deer Lake,49.18583,-57.448923,709,-0330,Y
A8A 1T9,NL,Deer Lake,49.175874,-57.422229,709,-0330,Y
A8A 1V1,NL,Deer Lake,49.174431,-57.420941,709,-0330,Y
A8A 1V2,NL,Deer Lake,49.175121,-57.421578,709,-0330,Y
A8A 1V3,NL,Deer Lake,49.177112,-57.437799,709,-0330,Y
A8A 1V4,NL,Deer Lake,49.178326,-57.44006,709,-0330,Y
A8A 1V5,NL,Deer Lake,49.180643,-57.445968,709,-0330,Y
A8A 1V6,NL,Deer Lake,49.184154,-57.449855,709,-0330,Y
A8A 1V7,NL,Deer Lake,49.184748,-57.449627,709,-0330,Y
A8A 1V8,NL,Deer Lake,49.180643,-57.445968,709,-0330,Y
A8A 1V9,NL,Deer Lake,49.183011,-57.449982,709,-0330,Y
A8A 1W1,NL,Deer Lake,49.183011,-57.449982,709,-0330,Y
A8A 1W2,NL,Deer Lake,49.187767,-57.448159,709,-0330,Y
A8A 1W3,NL,Deer Lake,49.187767,-57.448159,709,-0330,Y
A8A 1W4,NL,Deer Lake,49.186751,-57.448026,709,-0330,Y
A8A 1W5,NL,Deer Lake,49.184154,-57.449855,709,-0330,Y
A8A 1W6,NL,Deer Lake,49.183011,-57.449982,709,-0330,Y
A8A 1W7,NL,Deer Lake,49.169876,-57.429367,709,-0330,Y
A8A 1W8,NL,Deer Lake,49.171262,-57.424951,709,-0330,Y
A8A 1W9,NL,Deer Lake,49.171262,-57.424951,709,-0330,Y
A8A 1X1,NL,Deer Lake,49.172041,-57.421615,709,-0330,Y
A8A 1X2,NL,Deer Lake,49.173744,-57.41796,709,-0330,Y
A8A 1X3,NL,Deer Lake,49.175007,-57.416414,709,-0330,Y
A8A 1X4,NL,Deer Lake,49.184279,-57.452381,709,-0330,Y
A8A 1X5,NL,Deer Lake,49.184279,-57.452381,709,-0330,Y
A8A 1X6,NL,Deer Lake,49.187525,-57.421821,709,-0330,Y
A8A 1X7,NL,Deer Lake,49.181812,-57.412057,709,-0330,Y
A8A 1X8,NL,Deer Lake,49.181027,-57.410239,709,-0330,Y
A8A 1X9,NL,Deer Lake,49.181027,-57.410239,709,-0330,Y
A8A 1Y1,NL,Deer Lake,49.185261,-57.418398,709,-0330,Y
A8A 1Y2,NL,Deer Lake,49.18679,-57.420964,709,-0330,Y
A8A 1Y3,NL,Deer Lake,49.180967,-57.427673,709,-0330,Y
A8A 1Y4,NL,Deer Lake,49.172079,-57.426834,709,-0330,Y
A8A 1Y5,NL,Deer Lake,49.172079,-57.426834,709,-0330,Y
A8A 1Y6,NL,Deer Lake,49.167735,-57.421762,709,-0330,Y
A8A 1Y7,NL,Deer Lake,49.167735,-57.421762,709,-0330,Y
A8A 1Y8,NL,Deer Lake,49.172657,-57.431243,709,-0330,Y
A8A 1Y9,NL,Deer Lake,49.172657,-57.431243,709,-0330,Y
A8A 1Z1,NL,Deer Lake,49.186678,-57.446308,709,-0330,Y
A8A 1Z2,NL,Deer Lake,49.186678,-57.446308,709,-0330,Y
A8A 1Z3,NL,Deer Lake,49.170724,-57.435548,709,-0330,Y
A8A 1Z4,NL,Deer Lake,49.170724,-57.435548,709,-0330,Y
A8A 1Z5,NL,Deer Lake,49.173646,-57.419082,709,-0330,Y
A8A 1Z6,NL,Deer Lake,49.173646,-57.419082,709,-0330,Y
A8A 1Z7,NL,Deer Lake,49.178464,-57.437957,709,-0330,Y
A8A 1Z8,NL,Deer Lake,49.179113,-57.439093,709,-0330,Y
A8A 1Z9,NL,Deer Lake,49.181545,-57.45463,709,-0330,Y
A8A 2A1,NL,Deer Lake,49.182382,-57.426045,709,-0330,Y
A8A 2A2,NL,Deer Lake,49.183091,-57.423965,709,-0330,Y
A8A 2A3,NL,Deer Lake,49.182382,-57.426045,709,-0330,Y
A8A 2A4,NL,Deer Lake,49.166539,-57.42891,709,-0330,Y
A8A 2A5,NL,Deer Lake,49.298116,-57.424194,709,-0330,Y
A8A 2A6,NL,Deer Lake,49.176884,-57.423985,709,-0330,Y
A8A 2A7,NL,Deer Lake,49.17672,-57.424157,709,-0330,Y
A8A 2A8,NL,Deer Lake,49.179458,-57.416372,709,-0330,Y
A8A 2A9,NL,Deer Lake,49.180257,-57.417772,709,-0330,Y
A8A 2B1,NL,Deer Lake,49.185551,-57.449127,709,-0330,Y
A8A 2B2,NL,Deer Lake,49.185551,-57.449127,709,-0330,Y
A8A 2B3,NL,Deer Lake,49.179398,-57.425672,709,-0330,Y
A8A 2B4,NL,Deer Lake,49.178796,-57.417796,709,-0330,Y
A8A 2B5,NL,Deer Lake,49.178851,-57.418026,709,-0330,Y
A8A 2B6,NL,Deer Lake,49.179557,-57.418504,709,-0330,Y
A8A 2B7,NL,Deer Lake,49.170186,-57.427956,709,-0330,Y
A8A 2B8,NL,Deer Lake,49.168483,-57.429781,709,-0330,Y
A8A 2B9,NL,Deer Lake,49.171813,-57.428327,709,-0330,Y
A8A 2C1,NL,Deer Lake,49.172662,-57.429734,709,-0330,Y
A8A 2C2,NL,Deer Lake,49.172662,-57.429734,709,-0330,Y
A8A 2C3,NL,Deer Lake,49.172042,-57.41981,709,-0330,Y
A8A 2C4,NL,Deer Lake,49.178025,-57.423498,709,-0330,Y
A8A 2C5,NL,Deer Lake,49.177551,-57.423051,709,-0330,Y
A8A 2C6,NL,Deer Lake,49.17296,-57.424523,709,-0330,Y
A8A 2C7,NL,Deer Lake,49.17296,-57.424523,709,-0330,Y
A8A 2C8,NL,Deer Lake,49.181739,-57.453168,709,-0330,Y
A8A 2C9,NL,Deer Lake,49.181107,-57.455947,709,-0330,Y
A8A 2E1,NL,Deer Lake,49.182026,-57.450947,709,-0330,Y
A8A 2E2,NL,Deer Lake,49.178014,-57.429849,709,-0330,Y
A8A 2E3,NL,Deer Lake,49.178014,-57.429849,709,-0330,Y
A8A 2E4,NL,Deer Lake,49.173132,-57.433882,709,-0330,Y
A8A 2E5,NL,Deer Lake,49.173132,-57.433882,709,-0330,Y
A8A 2E6,NL,Deer Lake,49.181328,-57.421258,709,-0330,Y
A8A 2E7,NL,Deer Lake,49.170628,-57.432433,709,-0330,Y
A8A 2E8,NL,Deer Lake,49.168931,-57.431554,709,-0330,Y
A8A 2E9,NL,Deer Lake,49.171231,-57.432493,709,-0330,Y
A8A 2G1,NL,Deer Lake,49.171231,-57.432493,709,-0330,Y
A8A 2G2,NL,Deer Lake,49.176406,-57.413955,709,-0330,Y
A8A 2G3,NL,Deer Lake,49.176406,-57.413955,709,-0330,Y
A8A 2G4,NL,Deer Lake,49.17838,-57.415816,709,-0330,Y
A8A 2G5,NL,Deer Lake,49.188347,-57.417194,709,-0330,Y
A8A 2G6,NL,Deer Lake,49.188347,-57.417194,709,-0330,Y
A8A 2G7,NL,Deer Lake,49.178545,-57.424928,709,-0330,Y
A8A 2G8,NL,Deer Lake,49.179475,-57.422204,709,-0330,Y
A8A 2G9,NL,Deer Lake,49.179236,-57.422876,709,-0330,Y
A8A 2H1,NL,Deer Lake,49.178545,-57.424928,709,-0330,Y
A8A 2H2,NL,Deer Lake,49.177889,-57.427186,709,-0330,Y
A8A 2H3,NL,Deer Lake,49.17265,-57.428115,709,-0330,Y
A8A 2H4,NL,Deer Lake,49.17393,-57.427509,709,-0330,Y
A8A 2H5,NL,Deer Lake,49.175575,-57.427701,709,-0330,Y
A8A 2H6,NL,Deer Lake,49.176727,-57.42767,709,-0330,Y
A8A 2H7,NL,Deer Lake,49.176727,-57.42767,709,-0330,Y
A8A 2H8,NL,Deer Lake,49.180967,-57.427673,709,-0330,Y
A8A 2H9,NL,Deer Lake,49.182277,-57.427649,709,-0330,Y
A8A 2J1,NL,Deer Lake,49.181597,-57.427662,709,-0330,Y
A8A 2J2,NL,Deer Lake,49.179821,-57.427669,709,-0330,Y
A8A 2J3,NL,Deer Lake,49.17265,-57.428115,709,-0330,Y
A8A 2J4,NL,Deer Lake,49.183276,-57.42763,709,-0330,Y
A8A 2J5,NL,Deer Lake,49.183276,-57.42763,709,-0330,Y
A8A 2J6,NL,Deer Lake,49.180861,-57.423428,709,-0330,Y
A8A 2J7,NL,Deer Lake,49.180584,-57.424093,709,-0330,Y
A8A 2J8,NL,Deer Lake,49.180861,-57.423428,709,-0330,Y
A8A 2J9,NL,Deer Lake,49.175435,-57.426796,709,-0330,Y
A8A 2K1,NL,Deer Lake,49.172878,-57.42492,709,-0330,Y
A8A 2K2,NL,Deer Lake,49.172878,-57.42492,709,-0330,Y
A8A 2K3,NL,Deer Lake,49.179475,-57.422204,709,-0330,Y
A8A 2K4,NL,Deer Lake,49.190824,-57.4541,709,-0330,Y
A8A 2K5,NL,Bonne Bay Pond,49.166539,-57.42891,709,-0330,Y
A8A 2K6,NL,Deer Lake,49.181265,-57.458154,709,-0330,Y
A8A 2K7,NL,Deer Lake,49.183358,-57.442066,709,-0330,Y
A8A 2K8,NL,Deer Lake,49.184154,-57.437901,709,-0330,Y
A8A 2K9,NL,Deer Lake,49.184193,-57.438474,709,-0330,Y
A8A 2L1,NL,Cormack,49.298946,-57.387138,709,-0330,Y
A8A 2L3,NL,Cormack,49.302615,-57.383114,709,-0330,Y
A8A 2L4,NL,Cormack,49.302615,-57.383114,709,-0330,Y
A8A 2L5,NL,Cormack,49.305769,-57.401953,709,-0330,Y
A8A 2L6,NL,Cormack,49.316799,-57.389459,709,-0330,Y
A8A 2L7,NL,Cormack,49.314283,-57.384962,709,-0330,Y
A8A 2L8,NL,Cormack,49.309032,-57.38581,709,-0330,Y
A8A 2L9,NL,Cormack,49.309032,-57.38581,709,-0330,Y
A8A 2M1,NL,Cormack,49.309032,-57.38581,709,-0330,Y
A8A 2M2,NL,Cormack,49.311231,-57.38287,709,-0330,Y
A8A 2M3,NL,Cormack,49.311231,-57.38287,709,-0330,Y
A8A 2M4,NL,Cormack,49.311231,-57.38287,709,-0330,Y
A8A 2M5,NL,Cormack,49.271016,-57.433073,709,-0330,Y
A8A 2M6,NL,Cormack,49.271388,-57.43371,709,-0330,Y
A8A 2M7,NL,Cormack,49.300178,-57.388307,709,-0330,Y
A8A 2M8,NL,Cormack,49.300178,-57.388307,709,-0330,Y
A8A 2M9,NL,Cormack,49.303201,-57.384103,709,-0330,Y
A8A 2N1,NL,Cormack,49.275892,-57.432321,709,-0330,Y
A8A 2N2,NL,Cormack,49.275892,-57.432321,709,-0330,Y
A8A 2N3,NL,Cormack,49.31402,-57.379134,709,-0330,Y
A8A 2N4,NL,Cormack,49.31402,-57.379134,709,-0330,Y
A8A 2N5,NL,Cormack,49.271565,-57.433422,709,-0330,Y
A8A 2N6,NL,Cormack,49.272701,-57.431159,709,-0330,Y
A8A 2N7,NL,Cormack,49.271565,-57.433422,709,-0330,Y
A8A 2N8,NL,Cormack,49.271565,-57.433422,709,-0330,Y
A8A 2N9,NL,Cormack,49.315033,-57.377422,709,-0330,Y
A8A 2P2,NL,Cormack,49.317821,-57.38025,709,-0330,Y
A8A 2P3,NL,Cormack,49.317821,-57.38025,709,-0330,Y
A8A 2P4,NL,Cormack,49.273846,-57.454521,709,-0330,Y
A8A 2P5,NL,Cormack,49.295358,-57.424735,709,-0330,Y
A8A 2P6,NL,Cormack,49.318464,-57.392433,709,-0330,Y
A8A 2P7,NL,Cormack,49.273846,-57.454521,709,-0330,Y
A8A 2P8,NL,Cormack,49.273074,-57.432819,709,-0330,Y
A8A 2P9,NL,Cormack,49.30126,-57.395799,709,-0330,Y
A8A 2R1,NL,Cormack,49.282213,-57.420854,709,-0330,Y
A8A 2R2,NL,Cormack,49.282213,-57.420854,709,-0330,Y
A8A 2R3,NL,Cormack,49.282213,-57.420854,709,-0330,Y
A8A 2R4,NL,Cormack,49.311231,-57.38287,709,-0330,Y
A8A 2R5,NL,Cormack,49.314085,-57.377757,709,-0330,Y
A8A 2R6,NL,Cormack,49.314085,-57.377757,709,-0330,Y
A8A 2R7,NL,Cormack,49.314085,-57.377757,709,-0330,Y
A8A 2R8,NL,Cormack,49.314085,-57.377757,709,-0330,Y
A8A 2R9,NL,Cormack,49.282213,-57.420854,709,-0330,Y
A8A 2S1,NL,Cormack,49.273074,-57.432819,709,-0330,Y
A8A 2S2,NL,Cormack,49.298116,-57.424194,709,-0330,Y
A8A 2S3,NL,Cormack,49.166539,-57.42891,709,-0330,Y
A8A 2S4,NL,Cormack,49.306349,-57.389392,709,-0330,Y
A8A 2S5,NL,Cormack,49.303201,-57.384103,709,-0330,Y
A8A 2S6,NL,Cormack,49.302615,-57.383114,709,-0330,Y
A8A 2S7,NL,Cormack,49.306349,-57.389392,709,-0330,Y
A8A 2S8,NL,Cormack,49.315675,-57.383765,709,-0330,Y
A8A 2V1,NL,Reidville,49.18643,-57.421035,709,-0330,Y
A8A 2V3,NL,Reidville,49.222427,-57.398881,709,-0330,Y
A8A 2V4,NL,Reidville,49.222427,-57.398881,709,-0330,Y
A8A 2V5,NL,Reidville,49.221585,-57.398896,709,-0330,Y
A8A 2V6,NL,Reidville,49.221585,-57.398896,709,-0330,Y
A8A 2V7,NL,Reidville,49.224463,-57.39817,709,-0330,Y
A8A 2V8,NL,Reidville,49.22463,-57.394023,709,-0330,Y
A8A 2V9,NL,Reidville,49.228225,-57.395823,709,-0330,Y
A8A 2W2,NL,Reidville,49.228944,-57.384416,709,-0330,Y
A8A 2W3,NL,Reidville,49.228944,-57.384416,709,-0330,Y
A8A 2W4,NL,Reidville,49.227745,-57.385313,709,-0330,Y
A8A 2W5,NL,Reidville,49.227745,-57.385313,709,-0330,Y
A8A 2W6,NL,Reidville,49.227745,-57.385313,709,-0330,Y
A8A 2W7,NL,Reidville,49.22674,-57.389741,709,-0330,Y
A8A 2W8,NL,Reidville,49.22674,-57.389741,709,-0330,Y
A8A 2W9,NL,Reidville,49.201385,-57.441528,709,-0330,Y
A8A 2X1,NL,Reidville,49.201385,-57.441528,709,-0330,Y
A8A 2X3,NL,Reidville,49.227919,-57.38949,709,-0330,Y
A8A 2X4,NL,Reidville,49.222283,-57.401668,709,-0330,Y
A8A 2X5,NL,Reidville,49.222283,-57.401668,709,-0330,Y
A8A 2X6,NL,Reidville,49.207146,-57.447537,709,-0330,Y
A8A 2X7,NL,Reidville,49.223085,-57.406193,709,-0330,Y
A8A 2X8,NL,Reidville,49.222974,-57.402003,709,-0330,Y
A8A 2X9,NL,Reidville,49.223113,-57.400947,709,-0330,Y
A8A 2Y1,NL,Reidville,49.223774,-57.396873,709,-0330,Y
A8A 2Y2,NL,Reidville,49.241411,-57.362256,709,-0330,Y
A8A 2Y3,NL,Reidville,49.228827,-57.381585,709,-0330,Y
A8A 2Y4,NL,Reidville,49.227583,-57.385106,709,-0330,Y
A8A 2Y5,NL,Reidville,49.241411,-57.362256,709,-0330,Y
A8A 2Y6,NL,Reidville,49.225749,-57.390352,709,-0330,Y
A8A 2Y7,NL,Reidville,49.22463,-57.394023,709,-0330,Y
A8A 2Y8,NL,Reidville,49.223774,-57.396873,709,-0330,Y
A8A 2Y9,NL,Reidville,49.207146,-57.447537,709,-0330,Y
A8A 2Z1,NL,Reidville,49.225298,-57.387931,709,-0330,Y
A8A 2Z2,NL,Reidville,49.225298,-57.387931,709,-0330,Y
A8A 2Z3,NL,Reidville,49.214585,-57.426198,709,-0330,Y
A8A 2Z4,NL,Reidville,49.214585,-57.426198,709,-0330,Y
A8A 3A1,NL,St Judes,49.12552,-57.49577,709,-0330,Y
A8A 3A2,NL,St Judes,49.12552,-57.49577,709,-0330,Y
A8A 3B1,NL,Pynn's Brook,49.088263,-57.539843,709,-0330,Y
A8A 3B2,NL,Pynn's Brook,49.088258,-57.540736,709,-0330,Y
A8A 3C1,NL,Deer Lake,49.164224,-57.434805,709,-0330,Y
A8A 3C2,NL,Deer Lake,49.164224,-57.434805,709,-0330,Y
A8A 3C3,NL,Deer Lake,49.164612,-57.433803,709,-0330,Y
A8A 3C4,NL,Deer Lake,49.164612,-57.433803,709,-0330,Y
A8A 3C5,NL,Deer Lake,49.160408,-57.444716,709,-0330,Y
A8A 3C6,NL,Deer Lake,49.160866,-57.442594,709,-0330,Y
A8A 3C7,NL,Deer Lake,49.163201,-57.438705,709,-0330,Y
A8A 3C8,NL,Deer Lake,49.164275,-57.434992,709,-0330,Y
A8A 3C9,NL,Deer Lake,49.163702,-57.437292,709,-0330,Y
A8A 3E1,NL,Deer Lake,49.163854,-57.437477,709,-0330,Y
A8A 3E2,NL,Deer Lake,49.163341,-57.437362,709,-0330,Y
A8A 3E3,NL,Deer Lake,49.164518,-57.43777,709,-0330,Y
A8A 3E4,NL,Deer Lake,49.163341,-57.437362,709,-0330,Y
A8A 3E5,NL,Deer Lake,49.164172,-57.441167,709,-0330,Y
A8A 3E6,NL,Deer Lake,49.165086,-57.440557,709,-0330,Y
A8A 3E7,NL,Deer Lake,49.166153,-57.44083,709,-0330,Y
A8A 3E8,NL,Deer Lake,49.166153,-57.44083,709,-0330,Y
A8A 3E9,NL,Deer Lake,49.163082,-57.434548,709,-0330,Y
A8A 3G1,NL,Deer Lake,49.165899,-57.435301,709,-0330,Y
A8A 3G2,NL,Deer Lake,49.165197,-57.436761,709,-0330,Y
A8A 3G3,NL,Deer Lake,49.164612,-57.433803,709,-0330,Y
A8A 3H1,NL,Deer Lake,49.186301,-57.463662,709,-0330,Y
A8A 3H2,NL,Deer Lake,49.194604,-57.448097,709,-0330,Y
A8A 3H3,NL,Deer Lake,49.192731,-57.450852,709,-0330,Y
A8A 3H4,NL,Deer Lake,49.203359,-57.445156,709,-0330,Y
A8A 3H5,NL,Deer Lake,49.19147,-57.45346,709,-0330,Y
A8A 3H6,NL,Deer Lake,49.187336,-57.462531,709,-0330,Y
A8A 3H7,NL,Deer Lake,49.187491,-57.462606,709,-0330,Y
A8A 3H8,NL,Deer Lake,49.182202,-57.477746,709,-0330,Y
A8A 3H9,NL,Deer Lake,49.191354,-57.453406,709,-0330,Y
A8A 3J1,NL,Deer Lake,49.18659,-57.465409,709,-0330,Y
A8A 3J2,NL,Deer Lake,49.19147,-57.45346,709,-0330,Y
A8A 3J3,NL,Deer Lake,49.188107,-57.475595,709,-0330,Y
A8A 3J4,NL,Deer Lake,49.190464,-57.446467,709,-0330,Y
A8A 3J5,NL,Deer Lake,49.190464,-57.446467,709,-0330,Y
