"Payroll_ID","Payment_Date","Employee_ID","Payment_Salary","Payment_Bonus","Payment_Status"
"8409041","2022-10-13","84","28767.12","1353.00","Cleared"
"8409042","2022-10-13","92","1534.25","3747.00","Cleared"
"8409043","2022-10-13","96","1150.68","3723.00","Cleared"
"8409044","2022-10-13","105","3835.62","371.00","Cleared"
"8409045","2022-10-13","119","4410.96","1182.00","Cleared"
"8409046","2022-10-13","123","3835.62","3606.00","Cleared"
"8409047","2022-10-13","125","2876.71","1973.00","Cleared"
"8409048","2022-10-13","141","3835.62","3515.00","Cleared"
"8409049","2022-10-13","150","5561.64","846.00","Cleared"
"8409050","2022-10-13","154","4219.18","1724.00","Cleared"
"8409051","2022-10-13","179","460.27","845.00","Cleared"
"8409052","2022-10-13","216","4602.74","3802.00","Cleared"
"8409053","2022-10-13","247","3452.05","178.00","Cleared"
"8409054","2022-10-13","265","6712.33","3803.00","Cleared"
"8409055","2022-10-13","278","3835.62","3907.00","Cleared"
"8409056","2022-10-13","290","1342.47","2978.00","Cleared"
"8409057","2022-10-13","292","4410.96","4166.00","Cleared"
"8409058","2022-10-13","347","3835.62","4405.00","Cleared"
"8409059","2022-10-13","382","6712.33","3889.00","Cleared"
"8409060","2022-10-13","388","1687.67","2366.00","Cleared"
"8409061","2022-10-13","410","1534.25","4198.00","Cleared"
"8409062","2022-10-13","418","2876.71","170.00","Cleared"
"8409063","2022-10-13","421","5561.64","3481.00","Cleared"
"8409064","2022-10-13","428","3260.27","309.00","Cleared"
"8409065","2022-10-13","432","1150.68","684.00","Cleared"
"8409066","2022-10-13","449","1726.03","4052.00","Cleared"
"8409067","2022-10-13","473","24931.51","274.00","Cleared"
"8409068","2022-10-13","498","3260.27","3180.00","Cleared"
"8409069","2022-10-13","516","2876.71","2127.00","Cleared"
"8409070","2022-10-13","517","920.55","3843.00","Cleared"
"8409071","2022-10-13","541","3835.62","537.00","Cleared"
"8409072","2022-10-13","561","24931.51","4418.00","Cleared"
"8409073","2022-10-13","592","2876.71","2635.00","Cleared"
"8409074","2022-10-13","608","5753.42","4415.00","Cleared"
"8409075","2022-10-13","611","1150.68","2053.00","Cleared"
"8409076","2022-10-13","623","6712.33","2243.00","Cleared"
"8409077","2022-10-13","629","1917.81","4270.00","Cleared"
"8409078","2022-10-13","633","3260.27","3634.00","Cleared"
"8409079","2022-10-13","634","2493.15","2302.00","Cleared"
"8409080","2022-10-13","646","4602.74","1110.00","Cleared"
"8409081","2022-10-13","684","460.27","1105.00","Cleared"
"8409082","2022-10-13","685","2493.15","56.00","Cleared"
"8409083","2022-10-13","696","4602.74","2678.00","Cleared"
"8409084","2022-10-13","702","5139.73","989.00","Cleared"
"8409085","2022-10-13","719","1150.68","1178.00","Cleared"
"8409086","2022-10-13","723","1150.68","2579.00","Cleared"
"8409087","2022-10-13","728","1726.03","1461.00","Cleared"
"8409088","2022-10-13","740","2493.15","4172.00","Cleared"
"8409089","2022-10-13","751","2493.15","515.00","Cleared"
"8409090","2022-10-13","778","460.27","3037.00","Cleared"
"8409091","2022-10-13","784","3835.62","245.00","Cleared"
"8409092","2022-10-13","788","1917.81","1216.00","Cleared"
"8409093","2022-10-13","819","3835.62","3809.00","Cleared"
"8409094","2022-10-13","827","2493.15","3313.00","Cleared"
"8409095","2022-10-13","831","1726.03","3792.00","Cleared"
"8409096","2022-10-13","843","7671.23","2190.00","Cleared"
"8409097","2022-10-13","854","1150.68","3385.00","Cleared"
"8409098","2022-10-13","862","1150.68","2097.00","Cleared"
"8409099","2022-10-13","875","4410.96","905.00","Cleared"
"8409100","2022-10-13","890","24931.51","3479.00","Cleared"
"8409101","2022-10-13","903","1687.67","772.00","Cleared"
"8409102","2022-10-13","946","1917.81","2106.00","Cleared"
"8409103","2022-10-13","967","2876.71","2276.00","Cleared"
"8409104","2022-10-13","973","1534.25","2624.00","Cleared"
"8409105","2022-10-13","976","1917.81","748.00","Cleared"
"8409106","2022-10-13","986","460.27","1888.00","Cleared"
"8409107","2022-10-13","987","3452.05","219.00","Cleared"
"8409108","2022-10-14","3","2876.71","909.00","Cleared"
"8409109","2022-10-14","6","6712.33","3013.00","Cleared"
"8409110","2022-10-14","17","3260.27","368.00","Cleared"
"8409111","2022-10-14","34","28767.12","41.00","Cleared"
"8409112","2022-10-14","45","2876.71","2701.00","Cleared"
"8409113","2022-10-14","50","1687.67","1847.00","Cleared"
"8409114","2022-10-14","75","3835.62","3658.00","Cleared"
"8409115","2022-10-14","85","5139.73","650.00","Cleared"
"8409116","2022-10-14","95","5139.73","3127.00","Cleared"
"8409117","2022-10-14","98","2876.71","1542.00","Cleared"
"8409118","2022-10-14","100","920.55","4195.00","Cleared"
"8409119","2022-10-14","108","1917.81","4246.00","Cleared"
"8409120","2022-10-14","113","7671.23","1814.00","Cleared"
"8409121","2022-10-14","116","28767.12","1997.00","Cleared"
"8409122","2022-10-14","121","1726.03","165.00","Cleared"
"8409123","2022-10-14","145","1150.68","1535.00","Cleared"
"8409124","2022-10-14","164","2876.71","962.00","Cleared"
"8409125","2022-10-14","175","1150.68","1486.00","Cleared"
"8409126","2022-10-14","182","28767.12","1591.00","Cleared"
"8409127","2022-10-14","183","3260.27","2511.00","Cleared"
"8409128","2022-10-14","184","3260.27","3722.00","Cleared"
"8409129","2022-10-14","186","3260.27","3480.00","Cleared"
"8409130","2022-10-14","195","4027.40","799.00","Cleared"
"8409131","2022-10-14","211","3835.62","3689.00","Cleared"
"8409132","2022-10-14","224","1150.68","4429.00","Cleared"
"8409133","2022-10-14","260","460.27","2213.00","Cleared"
"8409134","2022-10-14","271","1917.81","2398.00","Cleared"
"8409135","2022-10-14","275","4794.52","897.00","Cleared"
"8409136","2022-10-14","284","6712.33","3183.00","Cleared"
"8409137","2022-10-14","286","1726.03","4386.00","Cleared"
"8409138","2022-10-14","287","2493.15","3334.00","Cleared"
"8409139","2022-10-14","293","1687.67","3108.00","Cleared"
"8409140","2022-10-14","343","3835.62","3523.00","Cleared"
"8409141","2022-10-14","350","5753.42","1755.00","Cleared"
"8409142","2022-10-14","402","1150.68","3583.00","Cleared"
"8409143","2022-10-14","409","3835.62","1891.00","Cleared"
"8409144","2022-10-14","414","5561.64","3432.00","Cleared"
"8409145","2022-10-14","434","3260.27","1851.00","Cleared"
"8409146","2022-10-14","461","6712.33","1414.00","Cleared"
"8409147","2022-10-14","471","920.55","3027.00","Cleared"
"8409148","2022-10-14","472","3452.05","3358.00","Cleared"
"8409149","2022-10-14","483","4602.74","1043.00","Cleared"
"8409150","2022-10-14","496","2876.71","624.00","Cleared"
"8409151","2022-10-14","497","4602.74","988.00","Cleared"
"8409152","2022-10-14","500","5561.64","3959.00","Cleared"
"8409153","2022-10-14","559","1342.47","2839.00","Cleared"
"8409154","2022-10-14","574","1687.67","7.00","Cleared"
"8409155","2022-10-14","606","2876.71","3652.00","Cleared"
"8409156","2022-10-14","638","2876.71","2693.00","Cleared"
"8409157","2022-10-14","643","3260.27","4290.00","Cleared"
"8409158","2022-10-14","661","1917.81","903.00","Cleared"
"8409159","2022-10-14","663","3260.27","2242.00","Cleared"
"8409160","2022-10-14","664","1726.03","2028.00","Cleared"
"8409161","2022-10-14","665","3068.49","13.00","Cleared"
"8409162","2022-10-14","668","3260.27","1407.00","Cleared"
"8409163","2022-10-14","672","2876.71","4487.00","Cleared"
"8409164","2022-10-14","674","3835.62","2495.00","Cleared"
"8409165","2022-10-14","679","3452.05","852.00","Cleared"
"8409166","2022-10-14","703","4794.52","364.00","Cleared"
"8409167","2022-10-14","717","3835.62","2999.00","Cleared"
"8409168","2022-10-14","750","5753.42","4418.00","Cleared"
"8409169","2022-10-14","768","4794.52","257.00","Cleared"
"8409170","2022-10-14","769","3260.27","1442.00","Cleared"
"8409171","2022-10-14","771","1726.03","1960.00","Cleared"
"8409172","2022-10-14","794","1917.81","3056.00","Cleared"
"8409173","2022-10-14","812","5561.64","2874.00","Cleared"
"8409174","2022-10-14","822","2301.37","1953.00","Cleared"
"8409175","2022-10-14","832","3452.05","586.00","Cleared"
"8409176","2022-10-14","834","1726.03","706.00","Cleared"
"8409177","2022-10-14","836","21095.89","1729.00","Cleared"
"8409178","2022-10-14","837","4219.18","2136.00","Cleared"
"8409179","2022-10-14","841","1150.68","2798.00","Cleared"
"8409180","2022-10-14","849","2876.71","4115.00","Cleared"
"8409181","2022-10-14","867","3260.27","1995.00","Cleared"
"8409182","2022-10-14","880","5753.42","2195.00","Cleared"
"8409183","2022-10-14","883","2301.37","4048.00","Cleared"
"8409184","2022-10-14","897","2876.71","1739.00","Cleared"
"8409185","2022-10-14","902","3068.49","4055.00","Cleared"
"8409186","2022-10-14","905","1150.68","3221.00","Cleared"
"8409187","2022-10-14","915","1917.81","3217.00","Cleared"
"8409188","2022-10-14","917","1342.47","1008.00","Cleared"
"8409189","2022-10-14","929","2876.71","2646.00","Cleared"
"8409190","2022-10-14","936","1150.68","1243.00","Cleared"
"8409191","2022-10-14","941","5753.42","1186.00","Cleared"
"8409192","2022-10-14","977","1687.67","1664.00","Cleared"
"8409193","2022-10-15","41","5753.42","3480.00","Cleared"
"8409194","2022-10-15","63","4794.52","1574.00","Cleared"
"8409195","2022-10-15","91","1917.81","277.00","Cleared"
"8409196","2022-10-15","115","4219.18","2158.00","Cleared"
"8409197","2022-10-15","117","1917.81","1240.00","Cleared"
"8409198","2022-10-15","122","920.55","3949.00","Cleared"
"8409199","2022-10-15","124","3835.62","3806.00","Cleared"
"8409200","2022-10-15","127","6712.33","3435.00","Cleared"
"8409201","2022-10-15","129","1150.68","334.00","Cleared"
"8409202","2022-10-15","130","2876.71","2698.00","Cleared"
"8409203","2022-10-15","137","7671.23","327.00","Cleared"
"8409204","2022-10-15","143","3452.05","89.00","Cleared"
"8409205","2022-10-15","146","7671.23","2389.00","Cleared"
"8409206","2022-10-15","149","2876.71","1246.00","Cleared"
"8409207","2022-10-15","156","4219.18","3965.00","Cleared"
"8409208","2022-10-15","165","5753.42","3101.00","Cleared"
"8409209","2022-10-15","171","1726.03","3728.00","Cleared"
"8409210","2022-10-15","196","5139.73","1991.00","Cleared"
"8409211","2022-10-15","221","1150.68","3762.00","Cleared"
"8409212","2022-10-15","222","1150.68","2708.00","Cleared"
"8409213","2022-10-15","228","2493.15","3698.00","Cleared"
"8409214","2022-10-15","237","2876.71","1298.00","Cleared"
"8409215","2022-10-15","263","1726.03","2517.00","Cleared"
"8409216","2022-10-15","283","1917.81","1054.00","Cleared"
"8409217","2022-10-15","300","1687.67","673.00","Cleared"
"8409218","2022-10-15","303","2493.15","1863.00","Cleared"
"8409219","2022-10-15","306","920.55","2466.00","Cleared"
"8409220","2022-10-15","331","24931.51","2683.00","Cleared"
"8409221","2022-10-15","348","1150.68","1431.00","Cleared"
"8409222","2022-10-15","357","1917.81","1112.00","Cleared"
"8409223","2022-10-15","362","3260.27","1258.00","Cleared"
"8409224","2022-10-15","363","5753.42","2169.00","Cleared"
"8409225","2022-10-15","364","5561.64","614.00","Cleared"
"8409226","2022-10-15","365","5753.42","4359.00","Cleared"
"8409227","2022-10-15","369","3260.27","2833.00","Cleared"
"8409228","2022-10-15","389","3835.62","4464.00","Cleared"
"8409229","2022-10-15","396","1342.47","546.00","Cleared"
"8409230","2022-10-15","420","1917.81","663.00","Cleared"
"8409231","2022-10-15","427","1917.81","2294.00","Cleared"
"8409232","2022-10-15","446","460.27","1638.00","Cleared"
"8409233","2022-10-15","448","1150.68","3653.00","Cleared"
"8409234","2022-10-15","480","6712.33","405.00","Cleared"
"8409235","2022-10-15","506","4602.74","1351.00","Cleared"
"8409236","2022-10-15","511","4602.74","2554.00","Cleared"
"8409237","2022-10-15","532","9589.04","3344.00","Cleared"
"8409238","2022-10-15","536","2876.71","1210.00","Cleared"
"8409239","2022-10-15","537","2876.71","1899.00","Cleared"
"8409240","2022-10-15","572","28767.12","2021.00","Cleared"
"8409241","2022-10-15","597","2493.15","3716.00","Cleared"
"8409242","2022-10-15","602","9589.04","4352.00","Cleared"
"8409243","2022-10-15","610","2876.71","205.00","Cleared"
"8409244","2022-10-15","613","1726.03","587.00","Cleared"
"8409245","2022-10-15","622","5753.42","2595.00","Cleared"
"8409246","2022-10-15","642","2876.71","3984.00","Cleared"
"8409247","2022-10-15","655","3835.62","876.00","Cleared"
"8409248","2022-10-15","666","5139.73","94.00","Cleared"
"8409249","2022-10-15","725","3835.62","2738.00","Cleared"
"8409250","2022-10-15","747","1726.03","3250.00","Cleared"
"8409251","2022-10-15","773","2876.71","1281.00","Cleared"
"8409252","2022-10-15","792","28767.12","487.00","Cleared"
"8409253","2022-10-15","802","7671.23","2912.00","Cleared"
"8409254","2022-10-15","821","5753.42","1355.00","Cleared"
"8409255","2022-10-15","830","1917.81","973.00","Cleared"
"8409256","2022-10-15","835","2876.71","2686.00","Cleared"
"8409257","2022-10-15","850","9589.04","2565.00","Cleared"
"8409258","2022-10-15","851","1726.03","832.00","Cleared"
"8409259","2022-10-15","858","1150.68","636.00","Cleared"
"8409260","2022-10-15","895","3835.62","2272.00","Cleared"
"8409261","2022-10-15","933","2493.15","2648.00","Cleared"
"8409262","2022-10-15","947","3835.62","3757.00","Cleared"
"8409263","2022-10-15","980","5753.42","3054.00","Cleared"
"8409264","2022-10-15","983","5561.64","3014.00","Cleared"
"8409265","2022-10-15","988","3835.62","3809.00","Cleared"
"8409266","2022-10-15","990","1687.67","3185.00","Cleared"
"8409267","2022-10-16","20","1534.25","3859.00","Cleared"
"8409268","2022-10-16","21","1150.68","1449.00","Cleared"
"8409269","2022-10-16","28","1726.03","2719.00","Cleared"
"8409270","2022-10-16","48","3835.62","3741.00","Cleared"
"8409271","2022-10-16","68","1917.81","2084.00","Cleared"
"8409272","2022-10-16","69","1687.67","2929.00","Cleared"
"8409273","2022-10-16","72","3068.49","3482.00","Cleared"
"8409274","2022-10-16","94","6712.33","1354.00","Cleared"
"8409275","2022-10-16","135","3260.27","3998.00","Cleared"
"8409276","2022-10-16","142","1726.03","3177.00","Cleared"
"8409277","2022-10-16","178","4219.18","2384.00","Cleared"
"8409278","2022-10-16","188","4794.52","364.00","Cleared"
"8409279","2022-10-16","215","1726.03","4099.00","Cleared"
"8409280","2022-10-16","218","28767.12","2613.00","Cleared"
"8409281","2022-10-16","223","5561.64","1304.00","Cleared"
"8409282","2022-10-16","241","2493.15","995.00","Cleared"
"8409283","2022-10-16","253","1917.81","2144.00","Cleared"
"8409284","2022-10-16","266","1534.25","3221.00","Cleared"
"8409285","2022-10-16","268","24931.51","2665.00","Cleared"
"8409286","2022-10-16","297","4410.96","2162.00","Cleared"
"8409287","2022-10-16","307","3835.62","4246.00","Cleared"
"8409288","2022-10-16","325","1150.68","2247.00","Cleared"
"8409289","2022-10-16","341","28767.12","1877.00","Cleared"
"8409290","2022-10-16","360","5561.64","2014.00","Cleared"
"8409291","2022-10-16","366","1917.81","138.00","Cleared"
"8409292","2022-10-16","376","3835.62","149.00","Cleared"
"8409293","2022-10-16","385","3260.27","469.00","Cleared"
"8409294","2022-10-16","397","1150.68","1782.00","Cleared"
"8409295","2022-10-16","452","1726.03","4252.00","Cleared"
"8409296","2022-10-16","455","3260.27","4306.00","Cleared"
"8409297","2022-10-16","466","3835.62","20.00","Cleared"
"8409298","2022-10-16","474","1150.68","2508.00","Cleared"
"8409299","2022-10-16","501","3260.27","740.00","Cleared"
"8409300","2022-10-16","507","3835.62","3985.00","Cleared"
"8409301","2022-10-16","540","2876.71","2841.00","Cleared"
"8409302","2022-10-16","550","1726.03","4258.00","Cleared"
"8409303","2022-10-16","553","4219.18","3737.00","Cleared"
"8409304","2022-10-16","555","3835.62","462.00","Cleared"
"8409305","2022-10-16","571","7671.23","3355.00","Cleared"
"8409306","2022-10-16","573","9589.04","2872.00","Cleared"
"8409307","2022-10-16","581","2876.71","3636.00","Cleared"
"8409308","2022-10-16","589","2493.15","4471.00","Cleared"
"8409309","2022-10-16","603","4027.40","1772.00","Cleared"
"8409310","2022-10-16","604","4027.40","1596.00","Cleared"
"8409311","2022-10-16","621","28767.12","586.00","Cleared"
"8409312","2022-10-16","652","2493.15","3384.00","Cleared"
"8409313","2022-10-16","677","2876.71","402.00","Cleared"
"8409314","2022-10-16","683","6712.33","2089.00","Cleared"
"8409315","2022-10-16","700","4602.74","671.00","Cleared"
"8409316","2022-10-16","711","3068.49","651.00","Cleared"
"8409317","2022-10-16","739","1150.68","2047.00","Cleared"
"8409318","2022-10-16","742","3068.49","3900.00","Cleared"
"8409319","2022-10-16","782","2876.71","1415.00","Cleared"
"8409320","2022-10-16","790","2876.71","3715.00","Cleared"
"8409321","2022-10-16","799","6712.33","719.00","Cleared"
"8409322","2022-10-16","805","1342.47","384.00","Cleared"
"8409323","2022-10-16","807","4410.96","2056.00","Cleared"
"8409324","2022-10-16","809","2876.71","3742.00","Cleared"
"8409325","2022-10-16","820","1917.81","695.00","Cleared"
"8409326","2022-10-16","853","3260.27","3919.00","Cleared"
"8409327","2022-10-16","856","3260.27","4186.00","Cleared"
"8409328","2022-10-16","873","3260.27","1088.00","Cleared"
"8409329","2022-10-16","882","28767.12","1471.00","Cleared"
"8409330","2022-10-16","899","5753.42","2332.00","Cleared"
"8409331","2022-10-16","909","2493.15","3524.00","Cleared"
"8409332","2022-10-16","925","5753.42","777.00","Cleared"
"8409333","2022-10-16","930","1342.47","499.00","Cleared"
"8409334","2022-10-16","943","3068.49","2645.00","Cleared"
"8409335","2022-10-16","952","2876.71","3942.00","Cleared"
"8409336","2022-10-16","957","7671.23","1272.00","Cleared"
"8409337","2022-10-17","15","2493.15","2917.00","Cleared"
"8409338","2022-10-17","31","4219.18","574.00","Cleared"
